1,2
2,31
3,73
5,75
6,76
10,80
11,81
15,85
16,86
17,87
31,101
32,102
35,105
36,106
40,110
44,114
45,115
47,117
52,122
55,125
59,129
62,132
63,133
65,135
70,140
71,141
72,142
73,63
75,32
76,93
77,16
80,111
81,17
84,52
85,6
86,116
87,2
93,70
96,3
101,59
102,96
104,15
105,65
106,44
109,62
110,77
111,55
114,84
115,5
116,10
117,11
119,104
122,40
125,109
126,71
129,119
132,45
133,35
135,72
140,36
141,47
142,126
