2
136
15
85
102
6
76
141
55
125
60
130
27
97
7
77
19
89
78
139
26
96
4
74
28
98
22
92
43
113
34
104
21
91
40
110
16
86
9
79
33
103
10
80
47
117
12
82
49
119
17
87
11
81
63
133
67
137
70
140
38
108
57
127
