1,2
2,41
2,92
2,140
20,90
23,93
29,99
34,104
39,109
41,111
42,112
45,115
51,121
60,130
63,133
65,135
67,137
69,139
71,141
85,67
90,2
90,133
92,42
93,63
99,39
104,20
109,60
111,69
112,71
115,23
121,90
127,2
130,65
133,2
133,127
135,51
137,45
139,29
140,34
141,85
