1,2
1,58
1,64
1,66
1,72
2,35
5,75
14,84
33,103
35,105
47,117
48,118
58,128
64,134
66,136
72,142
75,2
84,47
103,1
105,5
117,1
118,14
128,48
134,1
136,1
142,33
