1
2
63
93
133
36
106
43
113
33
103
10
80
68
138
71
141
46
116
9
79
37
107
107
45
115
4
74
26
96
52
122
41
111
47
117
12
58
82
128
55
125
61
131
39
109
62
132
72
142
16
86
8
78
65
135
135
48
118
134
